case,match_status,reference_pore_pair,native_full_pore_pair,min_native_overlap_fraction,min_reference_overlap_fraction,native_throat_index,native_radius_vx,native_area_vx2,native_shape_factor,native_shape_factor_raw,native_length_vx,native_core_length_vx,native_pore1_length_vx,native_pore2_length_vx,native_equivalent_conductance_mu1,reference_throat_index,reference_radius_vx,reference_area_vx2,reference_shape_factor,reference_shape_factor_raw,reference_length_vx,reference_core_length_vx,reference_pore1_length_vx,reference_pore2_length_vx,reference_equivalent_conductance_mu1,radius_vx_rel_diff,radius_vx_signed_ratio,area_vx2_rel_diff,area_vx2_signed_ratio,shape_factor_rel_diff,shape_factor_signed_ratio,length_vx_rel_diff,length_vx_signed_ratio,core_length_vx_rel_diff,core_length_vx_signed_ratio,pore1_length_vx_rel_diff,pore1_length_vx_signed_ratio,pore2_length_vx_rel_diff,pore2_length_vx_signed_ratio,equivalent_conductance_mu1_rel_diff,equivalent_conductance_mu1_signed_ratio
phi035_b16,matched,27-35,25-32,0.6130653266331658,0.6882845188284519,73.0,0.5,3.0,0.020833333333333332,0.020833333333333332,11.021767276054456,3.63718320109797,4.877673625817947,2.506910449138539,1.9734162406661726e-16,109.0,0.49419355,1.9538181188928196,0.03125,0.03125,12.563839,4.1460669999999995,4.128414,4.289358,1.1391416361541032e-16,0.011612900000000037,1.0117493439564318,0.34872729370239347,1.535455102494405,0.33333333333333337,0.6666666666666666,0.12273889564690725,0.8772611043530928,0.12273892315344384,0.8772610768465562,0.15361003693483125,1.1814884906935077,0.4155511269661942,0.5844488730338058,0.4227565311971085,1.7323712680090368
phi035_b16,matched,25-36,26-33,0.5040983606557377,0.0756578947368421,74.0,0.5,3.0,0.020833333333333332,0.020833333333333332,15.329595300700115,5.058766449231038,4.8425799828190765,5.428248868650001,1.5582366374379878e-16,56.0,0.49862660000000003,1.722548768508765,0.03608439,0.03608439,21.722465,7.168415,7.842015,6.712035,6.552203636943434e-17,0.002746799999999938,1.0027543656916817,0.425817077163745,1.7416052624142204,0.42264970162074705,0.577350298379253,0.2942976176644725,0.7057023823355275,0.29429777025590215,0.7057022297440979,0.38248269318292855,0.6175173068170714,0.19126630468255892,0.8087336953174411,0.5795116428711112,2.3781871318103547
phi035_b16,matched,31-32,27-30,0.6090909090909091,0.8072289156626506,75.0,0.5,2.824496300223427,0.022127839216874192,0.022127839216874192,6.224110033673608,2.05395631111229,2.4672198483313172,1.70293387423,3.4939616902959944e-16,153.0,0.49838305,3.1396028972888965,0.01977843,0.01977843,11.659375500000003,3.847594,3.9055860000000004,3.9061955000000004,1.9581367737480684e-16,0.0032339000000000118,1.0032443920394163,0.10036511220497657,0.8996348877950234,0.10617436225235159,1.1187864363791358,0.4661712341562713,0.5338287658437286,0.46617124594947124,0.5338287540505288,0.3682843372719697,0.6317156627280303,0.5640428457229036,0.4359571542770964,0.4395654711422486,1.7843297450607623
phi035_b16,matched,31-40,27-39,0.8449197860962567,0.8222222222222222,76.0,0.5,2.7465812414833133,0.022755562098809926,0.022755562098809926,8.673223146039275,2.86216363819296,3.2562413577620464,2.5548181500842686,2.403240064943886e-16,146.0,0.49961145,4.1166990518030575,0.01515848,0.01515848,6.6323665,2.1886810000000003,2.2218020000000003,2.2218835,4.1018746318184377e-16,0.000777099999999975,1.0007777043540536,0.3328195219224615,0.6671804780775384,0.33385605092160037,1.501177037460875,0.23530544662294955,1.3077116811984493,0.2353054274067174,1.3077116483365825,0.31767895684274366,1.4655857532588619,0.13031637890676756,1.149843432423108,0.4141117706763054,0.5858882293236946
phi035_b16,matched,31-49,27-49,0.8074324324324325,0.6207792207792208,77.0,0.5,1.0,0.0625,0.0625,16.533504223791653,5.456056393851243,8.37741433200006,2.7000334979403497,4.843486989569368e-17,149.0,0.495811,0.983314190884,0.0625,0.0625,15.025153,4.9583005,4.5431675,5.523685,5.0347782115414993e-17,0.008377999999999997,1.0084487839116114,0.01668580911600004,1.016968949772808,0.0,1.0,0.09122997783017717,1.100388410273869,0.09122997599735119,1.1003884080545832,0.45768857550163156,1.8439589409811676,0.5111898129708067,0.48881018702919327,0.03799397191590767,0.9620060280840923
phi035_b16,native_only,31-56,27-55,0.8449197860962567,0.6582914572864321,78.0,0.5,2.0,0.03125,0.03125,17.390734416367604,5.738942357401308,7.55765345725775,4.094138601708547,9.55610307300094e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,28-36,28-33,0.5040983606557377,0.7048710601719198,79.0,0.5,1.0,0.0625,0.0625,7.983485860712905,2.6345503340352585,2.2422588811285813,3.1066766455490655,9.847948073787228e-17,181.0,0.4956943000000001,0.9828513562099603,0.0625,0.0625,7.942151500000001,2.6209100000000003,1.6409155,3.680326,9.939764827692947e-17,0.008611399999999825,1.0086862003456565,0.017148643790039664,1.0174478507677578,0.0,1.0,0.00517748279812359,1.0052044286378703,0.005177480900266477,1.0052044267202072,0.26818641959215306,1.3664682191914095,0.15586916877769372,0.8441308312223063,0.00923731652583071,0.9907626834741693
phi035_b16,matched,29-33,29-31,0.4790697674418605,0.7551867219917012,80.0,0.5,1.710397962167421,0.03654120349909668,0.03654120349909668,21.377676184721974,7.0546331409582494,9.481390134890558,4.841652908873167,6.369991881970835e-17,126.0,0.49696840000000003,1.97582072478848,0.03125,0.03125,19.879575000000003,6.56026,5.9179,7.401415,7.60032341838153e-17,0.006063199999999935,1.0061001866517065,0.1343354481968366,0.8656645518031634,0.1448010189162895,1.1693185119710938,0.0700778312748802,1.0753588134918364,0.07007779583717616,1.0753587725117981,0.3758404710905497,1.6021545032681455,0.34584766441644377,0.6541523355835562,0.16187883971294081,0.8381211602870592
phi035_b16,matched,29-35,29-32,0.4790697674418605,0.6882845188284519,81.0,0.5,1.0,0.0625,0.0625,14.939873443628874,4.930158236397528,5.56543798815511,4.444277219076236,5.310329955956302e-17,131.0,0.49864390000000003,1.98916591205768,0.03125,0.03125,16.901664999999998,5.57755,5.4445500000000004,5.879565,8.909295575225486e-17,0.0027121999999999424,1.0027195760341197,0.49727672591897754,0.5027232740810225,0.5,2.0,0.1160709052256759,0.8839290947743241,0.11607099238957459,0.8839290076104254,0.02172119937593316,1.0222034857160114,0.2441146208816068,0.7558853791183933,0.40395624871589214,0.5960437512841078
phi035_b16,matched,29-36,29-33,0.4790697674418605,0.7048710601719198,82.0,0.5,2.3399029481546454,0.026710509531726673,0.026710509531726673,21.53702492093313,7.1072182239079345,9.57796109148497,4.851845605540226,8.656033892727214e-17,71.0,0.49644535,1.394177023443491,0.04419417,0.04419417,15.623650000000001,5.155805,5.4442450000000004,5.0236,7.447630790061929e-17,0.007109299999999985,1.0071602040385714,0.404173141222373,1.6783399158130559,0.3956101102990129,0.6043898897009872,0.27456786360429775,1.378488696363086,0.2745677932532852,1.378488562679918,0.4315862271731235,1.7592817904934421,0.03418950443104032,0.9658104955689597,0.1396023996256049,1.162253357709108
phi035_b16,matched,29-43,29-42,0.4790697674418605,0.8426966292134831,83.0,0.5,2.0,0.03125,0.03125,7.067976023996052,2.3324320879186966,2.6967063039938184,2.0388376320835375,2.228863811214501e-16,183.0,0.49646595,1.9718275160752199,0.03125,0.03125,7.483766500000001,2.4696430000000005,2.507058,2.5070655,2.024691172711578e-16,0.007068100000000022,1.0071184136595874,0.014086241962390056,1.0142874991322037,0.0,1.0,0.05555898570645524,0.9444410142935448,0.05555900673955865,0.9444409932604414,0.07032590227306167,1.0756457584921524,0.18676331668098117,0.8132366833190188,0.09160390934413794,1.1008413733683067
phi035_b16,matched,29-45,29-44,0.4790697674418605,0.5504587155963303,84.0,0.5,1.0,0.0625,0.0625,10.089593781253734,3.3295659478137316,4.79975392910928,1.9602739043307222,7.795379974156378e-17,185.0,0.5008895,3.970074562598424,0.01579884,0.01579884,12.0717375,3.9836734999999996,4.7391645,3.3488995000000004,2.189001630412371e-16,0.0017758407792536827,0.9982241592207464,0.7481155620045843,0.2518844379954157,0.74721856,3.9559866420572645,0.16419705272304547,0.8358029472769546,0.16419707894893196,0.835802921051068,0.012623444869083912,1.0127848335100587,0.4146513192376415,0.5853486807623585,0.6438842317039363,0.3561157682960638
phi035_b16,matched,29-47,29-47,0.4790697674418605,0.4202898550724637,85.0,0.5,1.0,0.0625,0.0625,20.38818747139623,6.728101865560755,10.230621378000459,3.4294642278350125,3.9313203910597216e-17,184.0,0.49452685,0.9782272214836899,0.0625,0.0625,19.745165,6.515905,6.8339799999999995,6.3952800000000005,3.943345544897609e-17,0.010946299999999964,1.0110674476016823,0.0217727785163101,1.0222573835997806,0.0,1.0,0.03153897188253554,1.032566072321818,0.031538890135854016,1.0325659851641107,0.3320073388019684,1.4970224346574703,0.4637507305645707,0.5362492694354293,0.0030494801180807884,0.9969505198819192
phi035_b16,matched,33-35,31-32,0.6765799256505576,0.6882845188284519,86.0,0.5,5.0,0.0125,0.0125,13.549937049793654,4.471479226431906,4.2712276666082785,4.80723015675347,2.425547341903881e-16,74.0,0.5000955,1.375991651251817,0.04543914,0.04543914,10.8460315,3.5791905,3.8500355,3.4168055,1.0157539429316944e-16,0.00019096352596659262,0.9998090364740334,0.7248016697496367,3.633742977619972,0.7249067654009298,0.2750932345990703,0.19955115214611494,1.249299068492808,0.19955112866395283,1.2492990318430677,0.09861149989757888,1.1093995540062627,0.2892361321207229,1.406937022535661,0.5812269151034586,2.3879280595290684
phi035_b16,matched,33-36,31-33,0.5040983606557377,0.7048710601719198,87.0,0.5,2.665230157015602,0.023450132378054933,0.023450132378054933,19.523727546893877,6.442830090474977,6.140651431240827,6.94024602517807,1.1070722112263652e-16,80.0,0.49834340000000005,1.4048580634253345,0.04419417,0.04419417,17.075055,5.6347700000000005,6.028385000000001,5.4119,6.894970188779203e-17,0.003313199999999905,1.0033242137851128,0.4728942790447682,1.8971526208969607,0.46938403010951596,0.5306159698904841,0.12542033999462612,1.1434064222278568,0.1254200528537304,1.1434060468262193,0.018282495350520282,1.0186229697076126,0.22021496350899988,1.2824047054043997,0.37718875798162593,1.6056229119423926
phi035_b16,matched,33-47,31-47,0.6765799256505576,0.4202898550724637,88.0,0.5,5.0,0.0125,0.0125,15.435494299751435,5.0937131189179725,6.975732920632785,3.3660482602006763,2.26177412988807e-16,139.0,0.4975248,3.131045345217423,0.01976424,0.01976424,11.5623845,3.815587,4.1290415000000005,3.617756,2.081664866669493e-16,0.0049504000000000214,1.0049750283804948,0.3737909309565154,1.5969107594169305,0.36754461593261356,0.6324553840673864,0.25092230443269997,1.3349750044855742,0.2509222818558493,1.3349749642500546,0.4080849214012847,1.6894315352928237,0.06957565402402033,0.9304243459759797,0.07963185219891522,1.0865217384903738
phi035_b16,native_only,33-63,31-69,0.6222222222222222,0.7551867219917012,89.0,0.5,1.0,0.0625,0.0625,20.819290855450653,6.870365982298714,10.319744462921548,3.629180410230389,3.85908206681618e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,35-38,32-36,0.8507462686567164,0.6882845188284519,90.0,0.5,4.0,0.015625,0.015625,11.083596716888655,3.6575869165732566,3.5993594805187232,3.8266503197966752,2.5925239923277635e-16,67.0,0.49629005000000004,0.9852152549160101,0.0625,0.0625,11.579427,3.8212110000000004,4.3417555,3.4164605000000003,6.278000268374097e-17,0.007419899999999924,1.0074753664716831,0.7536961862709974,4.060026456189009,0.75,0.25,0.042819932550319253,0.9571800674496808,0.042819955094535136,0.9571800449054648,0.17098982646104244,0.8290101735389576,0.10719291952928427,1.120062801778822,0.7578421535556462,4.129537880697138
phi035_b16,matched,35-45,32-44,0.875,0.5504587155963303,91.0,0.5,1.0,0.0625,0.0625,8.990716082598496,2.9669363072575035,3.6080604207801197,2.415719354560872,8.785038520187507e-17,187.0,0.48805535,0.9527920986544898,0.0625,0.0625,9.570199500000001,3.158166,3.417125,2.9949084999999998,7.42262074636993e-17,0.023889300000000002,1.024473965913907,0.04720790134551023,1.0495469068353696,0.0,1.0,0.06055081896688831,0.9394491810331117,0.06055086804889185,0.9394491319511081,0.052919130644391056,1.0558760422226636,0.1933912656894619,0.806608734310538,0.15508387022855052,1.183549425515762
phi035_b16,matched,35-47,32-47,0.875,0.4202898550724637,92.0,0.5,1.0,0.0625,0.0625,14.34215559842254,4.732911347479439,6.472356054019278,3.136888196923824,5.651369991313096e-17,186.0,0.49105065,0.9645229634616899,0.0625,0.0625,14.642090500000002,4.8318900000000005,4.924121,4.8860795,5.1377873651113867e-17,0.017898700000000045,1.0182249020544012,0.035477036538310136,1.0367819511636949,0.0,1.0,0.02048443161701957,0.9795155683829805,0.02048445898407493,0.9795155410159251,0.2392073367252157,1.3144185640481374,0.35799485110223367,0.6420051488977664,0.09087754420452988,1.0999618298120393
phi035_b16,native_only,35-51,32-51,0.6938775510204082,0.6882845188284519,93.0,0.5,3.0,0.020833333333333332,0.020833333333333332,10.0260795131939,3.308606239353987,3.15825947160774,3.559213802232173,2.2084962312016593e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,35-55,32-54,0.875,0.6882845188284519,94.0,0.5,4.0,0.015625,0.015625,12.036073397065202,3.9719042210315165,3.22715430216778,4.837014873865905,2.649486810181494e-16,78.0,0.4985662,2.982819546640407,0.02083333,0.02083333,11.8878845,3.9230020000000003,3.071055,4.8938275,1.985593628605782e-16,0.00286759999999997,1.0028758467782213,0.2542951133398983,1.341013070839387,0.24999987999998083,0.7500001200000191,0.012312063259878036,1.0124655397741458,0.012312034306511082,1.012465510094442,0.04837057281795406,1.0508292108632962,0.011609037330003059,0.9883909626699969,0.25057425423840257,1.3343550120282546
phi035_b16,native_only,36-37,33-34,0.5040983606557377,0.2281553398058252,95.0,0.5,2.0,0.03125,0.03125,9.149068967188365,3.0191927591721606,3.6229657588776627,2.506910449138542,1.840166728765574e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,36-44,33-43,0.5040983606557377,0.7048710601719198,96.0,0.5,3.0,0.020833333333333332,0.020833333333333332,6.216528009181339,2.0514542430298417,2.17524144407006,1.9898323220814373,3.958251199635794e-16,68.0,0.4969094,1.7107047660245882,0.03608439,0.03608439,6.3709685,2.1024195,2.149739,2.11881,2.1768142119779554e-16,0.006181199999999998,1.0062196448688634,0.4297650779918039,1.7536632033659048,0.42264970162074705,0.577350298379253,0.024241289345357995,0.975758710654642,0.024241240613568412,0.9757587593864316,0.011723960179033262,1.0118630420111745,0.060872696427977276,0.9391273035720227,0.4500565774657636,1.818368870368198
phi035_b16,native_only,36-37,33-45,0.469964664310954,0.6456310679611651,97.0,0.5,2.0,0.03125,0.03125,15.054322523296857,4.967926432687962,6.0396737403604845,4.046722350248409,1.1154133002772318e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,36-47,33-47,0.5040983606557377,0.4202898550724637,98.0,0.5,1.6570554721785562,0.037717506172458,0.037717506172458,12.689607221572851,4.18757038311904,5.072572610618798,3.4294642278350125,1.157904702913036e-16,148.0,0.5003805,5.0039860065474535,0.01250906,0.01250906,12.810518,4.2274709999999995,4.6085210000000005,3.9745260000000004,3.296204069264992e-16,0.0007604213193759666,0.9992395786806241,0.6688528964688578,0.3311471035311422,0.6683486988030417,3.015215065916863,0.009438398855311612,0.9905616011446884,0.009438412914236412,0.9905615870857636,0.09148249739143478,1.1006942597459788,0.13713881156268393,0.8628611884373161,0.6487157109871439,0.35128428901285613
phi035_b16,matched,36-54,33-48,0.5040983606557377,0.6691729323308271,99.0,0.5,2.0,0.03125,0.03125,16.992100783635436,5.607393258599692,6.590573099511152,4.794134425524591,9.863907632589718e-17,190.0,0.49875955000000005,2.9851335422157965,0.02083333,0.02083333,12.482774500000001,4.119315500000001,4.755104500000001,3.6083545000000004,1.892804827266164e-16,0.002480899999999897,1.0024870701723905,0.3300132232893522,0.6699867767106478,0.33333344,1.5000002400000383,0.2653777976633841,1.361243911250294,0.2653778128219425,1.3612439393388758,0.27849908828828485,1.3859996346055383,0.24733973232192766,1.3286206844489894,0.4788734955396082,0.5211265044603918
phi035_b16,matched,36-49,33-49,0.5040983606557377,0.6207792207792208,100.0,0.5,5.0,0.0125,0.0125,11.458881281826573,3.781430823002769,5.215695032303941,2.461755426519863,3.3671805143145633e-16,147.0,0.49647630000000004,0.9859548658467601,0.0625,0.0625,12.932610500000001,4.267761,5.247935,3.4169145000000003,6.143174094157431e-17,0.007047399999999926,1.007097418346052,0.802809026830648,5.0712260501964135,0.8,0.2,0.11395450424903991,0.8860454957509601,0.11395440770868641,0.8860455922913136,0.0061433626171168215,0.9938566373828832,0.2795384764471388,0.7204615235528612,0.8175573282144644,5.481173840599727
phi035_b16,matched,36-50,33-50,0.5040983606557377,0.6031746031746031,101.0,0.5,2.4719120671542774,0.025284070914363656,0.025284070914363656,11.536759935427577,3.8071307786911004,4.713877361578259,3.015751795158218,1.7756589340102026e-16,76.0,0.5000535,1.822473010301693,0.0343014,0.0343014,12.640328500000003,4.1713085,4.797991000000001,3.671029,1.198815983657549e-16,0.00010698855222499117,0.999893011447775,0.26272741068829103,1.3563504387618206,0.2628851617029143,0.7371148382970857,0.08730537062960232,0.9126946293703977,0.08730539141588302,0.912694608584117,0.0175310121302315,0.9824689878697686,0.17849959911561095,0.821500400884389,0.324861345444248,1.4811772267105785
phi035_b16,native_only,36-66,33-65,0.5040983606557377,0.7048710601719198,102.0,0.5,3.0,0.020833333333333332,0.020833333333333332,13.621753517783104,4.495178660868425,6.39841581096446,2.728159045950219,1.8184415167276553e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,38-42,36-40,0.8507462686567164,0.5508474576271186,105.0,0.5,3.0,0.020833333333333332,0.020833333333333332,10.30206030966986,3.399679902191053,3.942208490174003,2.9601719173048044,2.2040098504442942e-16,110.0,0.4946178,0.97858707230736,0.0625,0.0625,11.226122000000002,3.7046195,5.01351,2.5079925,6.280294871684005e-17,0.010764400000000007,1.0108815331757166,0.67380430923088,3.065644422347063,0.6666666666666667,0.3333333333333333,0.08231352646355895,0.9176864735364411,0.08231333820084553,0.9176866617991545,0.21368293068648453,0.7863170693135155,0.15275444465283208,1.1802953626475376,0.715051415472667,3.509405044628595
phi035_b16,native_only,38-55,36-54,0.8507462686567164,0.8633540372670807,106.0,0.5,2.0,0.03125,0.03125,15.389936958833069,5.078679196414912,3.2396561206399666,7.071601641778189,1.1231722160074883e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,39-41,37-38,0.8181818181818182,0.6268656716417911,107.0,0.5,5.0,0.0125,0.0125,5.766114533138577,1.9028177959357302,2.2221386095381175,1.6411581276647293,5.81656584907882e-16,112.0,0.672089,5.110442414827021,0.02209709,0.02209709,8.535590500000001,2.816745,1.6410445,4.077801000000001,5.205000726838445e-16,0.2560509099241321,0.7439490900758678,0.021611125977389366,0.9783888740226107,0.4343146541015129,0.5656853458984871,0.32446214082803343,0.6755378591719666,0.324462173204983,0.675537826795017,0.26150218849709866,1.3541001536144313,0.5975384459259466,0.4024615540740534,0.10514195800555239,1.1174956843112382
phi035_b16,matched,41-42,37-41,0.8181818181818182,0.3305084745762712,108.0,0.5,1.0,0.0625,0.0625,11.180339887498947,3.6895121628746526,4.494496634774578,2.996331089849718,7.099598993953799e-17,24.0,0.4980839,1.403395354179126,0.04419417,0.04419417,16.307862500000002,5.381595,4.2932825,6.632985,6.794718970729718e-17,0.0038321999999999523,1.0038469422520984,0.28744241811679644,0.7125575818832035,0.29289328000000003,1.4142136847462008,0.31442027503610936,0.6855797249638906,0.3144203228086371,0.6855796771913629,0.04476900332236414,1.0468672012089997,0.548268073898898,0.451731926101102,0.04294327376570493,1.0448701446722732
phi035_b16,native_only,41-64,37-63,0.7782608695652173,0.6268656716417911,109.0,0.5,1.0,0.0625,0.0625,19.365306709478876,6.3905512141280285,6.540658597572573,6.434096897778274,4.1177000953293084e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,41-67,37-66,0.8181818181818182,0.6268656716417911,110.0,0.5,3.0,0.020833333333333332,0.020833333333333332,15.171111988370845,5.006466956162377,6.443864110143851,3.7207809220646153,1.4661226845552393e-16,103.0,0.49905540000000004,3.150339859629817,0.01976424,0.01976424,13.0069,4.2922775,5.105765000000001,3.6088575,1.7061367146486397e-16,0.0018891999999999243,1.001892775832102,0.04772179076814991,0.9522782092318501,0.05131648,1.0540923067789774,0.14265348446638482,1.1663895308160164,0.14265338459555663,1.1663893949453121,0.20765476851652273,1.2620761257409712,0.030080626731043957,1.0310135332482968,0.14067690357558987,0.8593230964244102
phi035_b16,matched,39-40,38-39,0.8333333333333334,0.8222222222222222,111.0,0.5,3.0,0.020833333333333332,0.020833333333333332,7.596221841846578,2.50675320780937,2.7149636793150664,2.374504954722141,2.914378968584514e-16,121.0,0.49678300000000003,1.9743467927120002,0.03125,0.03125,7.866227500000002,2.595855,2.5078470000000004,2.7625255,1.8907868801521556e-16,0.00643399999999994,1.0064756644249098,0.34188440242933327,1.5194898946193456,0.33333333333333337,0.6666666666666666,0.03432466937339704,0.9656753306266029,0.034324641472898085,0.965675358527102,0.07628709028156047,1.0825874462497378,0.14045862935124376,0.8595413706487562,0.35122134062390226,1.5413577273975945
phi035_b16,matched,39-42,38-41,0.8333333333333334,0.3305084745762712,112.0,0.5,1.0,0.0625,0.0625,6.132707651709749,2.023793525064217,2.4379255300357303,1.6709885966098024,1.2922759923540366e-16,25.0,0.4959072,1.3911560677111934,0.04419417,0.04419417,11.913139500000002,3.9313365,2.415243,5.56656,9.016966621427514e-17,0.008185600000000015,1.0082531570422852,0.2811733900961557,0.7188266099038443,0.29289328000000003,1.4142136847462008,0.48521482085308004,0.5147851791469199,0.4852148817420699,0.51478511825793,0.009304029083857239,1.009391407007796,0.6998166557784696,0.3001833442215304,0.3022414194198546,1.4331604480858673
phi035_b16,native_only,39-46,38-46,0.5914634146341463,0.9897959183673468,113.0,0.5,1.0,0.0625,0.0625,14.23880780417001,4.698806575376102,4.0853576208209725,5.454643607972935,5.551498864359975e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi035_b16,matched,40-56,39-55,0.8791946308724832,0.6582914572864321,114.0,0.5,1.0,0.0625,0.0625,11.69287823929532,3.858649818967455,3.6180062036983855,4.216222216629481,6.979851519313291e-17,19.0,0.49798995,1.4028659792739775,0.04419417,0.04419417,13.593270000000002,4.485779000000001,3.417206,5.690285,8.841785885670358e-17,0.004020099999999971,1.004036326435905,0.2871735327721554,0.7128264672278446,0.29289328000000003,1.4142136847462008,0.13980387064368485,0.8601961293563152,0.13980385146761481,0.8601961485323851,0.05550023753224195,1.0587615156061372,0.2590490253775548,0.7409509746224452,0.21058351677285614,0.7894164832271439
phi035_b16,matched,42-43,40-42,0.9219858156028368,0.5508474576271186,116.0,0.5,1.0,0.0625,0.0625,7.880002492357792,2.6004008224780715,2.1772629101695555,3.1023387597101655,1.0135113091167488e-16,49.0,0.49826430000000005,1.4017399031768187,0.04427842,0.04427842,8.197332500000002,2.7051195000000003,3.850896,1.641317,1.3484611622732047e-16,0.0034713999999999023,1.0034834925961984,0.28660088955614355,0.7133991104438565,0.29154528,1.4115228140480172,0.038711374418716034,0.9612886255812839,0.0387112944629355,0.9612887055370645,0.43460874815379186,0.5653912518462081,0.4709420449772741,1.8901520911013325,0.24839414180220448,0.7516058581977955
phi035_b16,matched,42-64,40-63,0.7782608695652173,0.5508474576271186,117.0,0.5,3.0,0.020833333333333332,0.020833333333333332,11.156002733035054,3.681480901901567,3.975088035503114,3.4994337956303734,1.991084535110665e-16,191.0,0.49839620000000007,4.967975443488801,0.0125,0.0125,12.447024,4.107518000000001,3.847437,4.492069,2.4508683966063355e-16,0.003207599999999866,1.0032179218059847,0.39613228082036867,0.6038677191796313,0.3999999999999999,1.6666666666666665,0.10372128044140887,0.8962787195585912,0.10372129789776545,0.8962787021022346,0.0321127568403545,1.033178200319619,0.22097505723300923,0.7790249427669907,0.18760038773698465,0.8123996122630154
phi035_b16,matched,42-43,41-42,0.9615384615384616,0.3305084745762712,118.0,0.5,3.0,0.020833333333333332,0.020833333333333332,8.315204313960503,2.7440174236069663,3.5147998207579327,2.0563870695956044,2.6294854584415515e-16,49.0,0.49826430000000005,1.4017399031768187,0.04427842,0.04427842,8.197332500000002,2.7051195000000003,3.850896,1.641317,1.3484611622732047e-16,0.0034713999999999023,1.0034834925961984,0.5327533656077271,2.1401973313315694,0.5294923953173276,0.47050760468267233,0.014175456129515089,1.0143792891114887,0.01417553812607913,1.0143793734831181,0.08727739706345415,0.9127226029365458,0.2018443296656351,1.252888424110397,0.4871767942491634,1.9499897601862153
phi035_b16,matched,42-52,41-52,0.941747572815534,0.3305084745762712,119.0,0.5,2.0,0.03125,0.03125,10.008675512896838,3.302862919255956,4.290093239080009,2.4157193545608737,1.5609142496137572e-16,48.0,0.4985994,1.7223608441237337,0.03608439,0.03608439,8.9015695,2.937518,3.284199,2.6798525,1.4897549149856845e-16,0.002801199999999948,1.0028090687634201,0.13881957793813315,1.1611968576872274,0.13397455243112052,0.8660254475688794,0.11061463741833355,1.1243720012405494,0.11061461773843714,1.124371976360981,0.2344690856405998,1.3062829746553144,0.09856256843954145,0.9014374315604585,0.04558824076702538,1.0477657995367355
phi035_b16,matched,43-46,42-46,0.5914634146341463,0.8426966292134831,120.0,0.5,1.0,0.0625,0.0625,7.126888016881997,2.351873045571059,2.5247623432711435,2.250252628039795,1.113220819777953e-16,188.0,0.49466815000000003,0.9787863144976898,0.0625,0.0625,6.741576,2.2247200000000005,2.011486,2.5053700000000005,1.1277270288231023e-16,0.010663699999999943,1.0107786401853445,0.021213685502310176,1.0216734594549342,0.0,1.0,0.054064553276167576,1.0571545906894764,0.05406458729160879,1.0571546287043125,0.2032968943152606,1.2551727147348495,0.1018282217637337,0.8981717782362663,0.01286322724772147,0.9871367727522785
phi035_b16,matched,43-52,42-52,0.941747572815534,0.8426966292134831,121.0,0.5,3.0,0.020833333333333332,0.020833333333333332,6.4031547102967385,2.113041054397923,2.146103187174372,2.144010468724443,3.545639252651808e-16,51.0,0.5006470000000001,2.9979496589131824,0.02090157,0.02090157,6.477871,2.1376975000000003,2.222203,2.1179705,3.355454433038644e-16,0.0012923277279201994,0.9987076722720798,0.0006834470289391881,1.000683914448237,0.003264667040163446,0.9967353329598365,0.011534081136111204,0.9884659188638888,0.011534113503934604,0.9884658864960654,0.034245211992616265,0.9657547880073838,0.012145448496776706,1.0122947740416794,0.05363907776881801,1.056679303327906
phi035_b16,matched,45-53,44-53,0.8823529411764706,0.5504587155963303,122.0,0.5,5.0,0.0125,0.0125,10.449861319273312,3.4484542353601926,4.494496634774578,2.5069104491385414,3.032742534503089e-16,77.0,0.4961717,0.9847454235235598,0.0625,0.0625,9.0202545,2.976684,3.2811515,2.762419,8.360257460654728e-17,0.007656600000000013,1.0077156758436647,0.803050915295288,5.07745441670527,0.8,0.2,0.13680629585357287,1.1584885237188498,0.13680629150379775,1.1584885178810356,0.2699624081119004,1.3697924752254134,0.09249449517305612,0.9075055048269439,0.724333425421339,3.62757074022644
phi035_b16,matched,45-55,44-54,0.8823529411764706,0.5504587155963303,123.0,0.5,1.0,0.0625,0.0625,7.806270372462266,2.576069222912548,2.1481938669496268,3.0820072826000913,1.044990696176791e-16,189.0,0.49300839999999996,0.9722291298822398,0.0625,0.0625,8.600614,2.8382025,2.009431,3.7529805,9.029584181289792e-17,0.013983200000000084,1.0141815027898107,0.02777087011776025,1.0285641206009986,0.0,1.0,0.09235894408675174,0.9076410559132483,0.09235890571143252,0.9076410942885674,0.06459513225715789,1.0690558008459243,0.17878409370896245,0.8212159062910376,0.13591726564404058,1.1572965877455543
