origin,porosity_pct,target_porosity_pct,abs_porosity_error_pct_points
"(0, 0, 0)",19.501437037037036,19.503383799999995,0.0019467629629593697
"(0, 700, 0)",19.508411111111112,19.503383799999995,0.005027311111116539
"(350, 0, 700)",19.53677777777778,19.503383799999995,0.03339397777778197
"(700, 350, 350)",19.31154074074074,19.503383799999995,0.1918430592592557
"(700, 0, 350)",19.201622222222223,19.503383799999995,0.30176157777777324
"(350, 350, 350)",19.179199999999998,19.503383799999995,0.3241837999999969
"(700, 700, 700)",20.043333333333333,19.503383799999995,0.5399495333333365
"(0, 0, 350)",20.057074074074073,19.503383799999995,0.5536902740740784
"(700, 350, 700)",18.883625925925926,19.503383799999995,0.61975787407407
"(0, 350, 700)",20.158937037037035,19.503383799999995,0.6555532370370404
"(0, 700, 700)",20.369966666666667,19.503383799999995,0.8665828666666708
"(350, 700, 0)",18.48964074074074,19.503383799999995,1.013743059259256
"(700, 350, 0)",20.679025925925927,19.503383799999995,1.1756421259259298
"(700, 700, 350)",18.305988888888887,19.503383799999995,1.1973949111111075
"(0, 700, 350)",18.23004444444444,19.503383799999995,1.2733393555555528
"(700, 0, 700)",20.779329629629633,19.503383799999995,1.2759458296296349
"(350, 350, 700)",20.800014814814816,19.503383799999995,1.2966310148148197
"(350, 700, 700)",18.173277777777777,19.503383799999995,1.330106022222219
"(700, 0, 0)",21.176037037037037,19.503383799999995,1.6726532370370417
"(0, 0, 700)",21.539633333333335,19.503383799999995,2.036249533333337
"(0, 350, 350)",21.59692962962963,19.503383799999995,2.093545829629634
"(350, 350, 0)",21.825974074074075,19.503383799999995,2.3225902740740794
"(350, 700, 350)",16.65145185185185,19.503383799999995,2.8519319481481453
"(350, 0, 350)",22.408844444444444,19.503383799999995,2.905460644444449
"(350, 0, 0)",22.669385185185185,19.503383799999995,3.1660013851851883
"(0, 350, 0)",15.985737037037037,19.503383799999995,3.5176467629629586
"(700, 700, 0)",15.654862962962962,19.503383799999995,3.848520837037034
